ID,FPS,LOOPTYPE,FRAME,,,
Hydralisk,7,1,7,,,
,,,,,,
TEXTURE,X,Y,WIDTH,HEIGHT,ANGLE,ORIGIN
graphics\Hydralisk.png,0,0,45,58,0,
graphics\Hydralisk.png,0,58,45,58,0,
graphics\Hydralisk.png,0,116,45,58,0,
graphics\Hydralisk.png,0,174,45,58,0,
graphics\Hydralisk.png,0,232,45,58,0,
graphics\Hydralisk.png,0,290,45,58,0,
graphics\Hydralisk.png,0,348,45,58,0,
,,,,,,
,,,,,,
graphics\Hydralisk.png,45,0,45,58,1,
graphics\Hydralisk.png,45,58,45,58,1,
graphics\Hydralisk.png,45,116,45,58,1,
graphics\Hydralisk.png,45,174,45,58,1,
graphics\Hydralisk.png,45,232,45,58,1,
graphics\Hydralisk.png,45,290,45,58,1,
graphics\Hydralisk.png,45,348,45,58,1,
,,,,,,
,,,,,,
graphics\Hydralisk.png,90,0,45,58,2,
graphics\Hydralisk.png,90,58,45,58,2,
graphics\Hydralisk.png,90,116,45,58,2,
graphics\Hydralisk.png,90,174,45,58,2,
graphics\Hydralisk.png,90,232,45,58,2,
graphics\Hydralisk.png,90,290,45,58,2,
graphics\Hydralisk.png,90,348,45,58,2,
,,,,,,
,,,,,,
graphics\Hydralisk.png,135,0,45,58,3,
graphics\Hydralisk.png,135,58,45,58,3,
graphics\Hydralisk.png,135,116,45,58,3,
graphics\Hydralisk.png,135,174,45,58,3,
graphics\Hydralisk.png,135,232,45,58,3,
graphics\Hydralisk.png,135,290,45,58,3,
graphics\Hydralisk.png,135,348,45,58,3,
,,,,,,
,,,,,,
graphics\Hydralisk.png,180,0,45,58,4,
graphics\Hydralisk.png,180,58,45,58,4,
graphics\Hydralisk.png,180,116,45,58,4,
graphics\Hydralisk.png,180,174,45,58,4,
graphics\Hydralisk.png,180,232,45,58,4,
graphics\Hydralisk.png,180,290,45,58,4,
graphics\Hydralisk.png,180,348,45,58,4,
,,,,,,
,,,,,,
graphics\Hydralisk.png,225,0,45,58,5,
graphics\Hydralisk.png,225,58,45,58,5,
graphics\Hydralisk.png,225,116,45,58,5,
graphics\Hydralisk.png,225,174,45,58,5,
graphics\Hydralisk.png,225,232,45,58,5,
graphics\Hydralisk.png,225,290,45,58,5,
graphics\Hydralisk.png,225,348,45,58,5,
,,,,,,
,,,,,,
graphics\Hydralisk.png,270,0,45,58,6,
graphics\Hydralisk.png,270,58,45,58,6,
graphics\Hydralisk.png,270,116,45,58,6,
graphics\Hydralisk.png,270,174,45,58,6,
graphics\Hydralisk.png,270,232,45,58,6,
graphics\Hydralisk.png,270,290,45,58,6,
graphics\Hydralisk.png,270,348,45,58,6,
,,,,,,
,,,,,,
graphics\Hydralisk.png,315,0,45,58,7,
graphics\Hydralisk.png,315,58,45,58,7,
graphics\Hydralisk.png,315,116,45,58,7,
graphics\Hydralisk.png,315,174,45,58,7,
graphics\Hydralisk.png,315,232,45,58,7,
graphics\Hydralisk.png,315,290,45,58,7,
graphics\Hydralisk.png,315,348,45,58,7,
,,,,,,
,,,,,,
graphics\Hydralisk.png,360,0,45,58,8,
graphics\Hydralisk.png,360,58,45,58,8,
graphics\Hydralisk.png,360,116,45,58,8,
graphics\Hydralisk.png,360,174,45,58,8,
graphics\Hydralisk.png,360,232,45,58,8,
graphics\Hydralisk.png,360,290,45,58,8,
graphics\Hydralisk.png,360,348,45,58,8,
